,Data,T1,T2,T3,T4,F1,F2,Empty1,Empty2
867,26/09/2022 20:57:40135000,38.0396,26.9864,27.5476,20.2764,126.478355,807,65535,65535
868,26/09/2022 20:57:41133400,38.064,26.6936,27.5232,20.374,127.404075,810,65535,65535
869,26/09/2022 20:57:42131800,38.064,26.7668,27.4256,20.374,129.255515,810,65535,65535
870,26/09/2022 20:57:43130200,38.1372,26.6204,27.4012,20.374,127.404075,809,65535,65535
871,26/09/2022 20:57:44128600,38.0884,26.6448,27.3768,20.3496,127.404075,809,65535,65535
872,26/09/2022 20:57:45127000,38.0884,26.6448,27.3036,20.3496,129.255515,808,65535,65535
873,26/09/2022 20:57:46125400,38.0396,26.7668,27.328,20.4472,127.404075,809,65535,65535
874,26/09/2022 20:57:47139400,38.0396,26.7424,27.3036,20.3984,127.404075,812,65535,65535
875,26/09/2022 20:57:48137800,38.0884,26.8644,27.1816,20.3984,126.478355,810,65535,65535
876,26/09/2022 20:57:49151800,38.0396,26.718,27.2304,20.3496,127.404075,813,65535,65535
877,26/09/2022 20:57:50150200,37.9664,26.4984,27.2304,20.3496,127.404075,812,65535,65535
878,26/09/2022 20:57:51148600,38.064,26.6936,27.2792,20.4472,127.404075,813,65535,65535
879,26/09/2022 20:57:52131400,38.0396,26.8156,27.1084,20.3984,126.478355,812,65535,65535
880,26/09/2022 20:57:53129800,38.0884,26.4496,27.206,20.3984,125.552635,813,65535,65535
881,26/09/2022 20:57:54128200,38.064,26.4008,27.1816,20.374,126.478355,813,65535,65535
882,26/09/2022 20:57:55126600,38.0396,26.3032,27.1816,20.3984,127.404075,814,65535,65535
883,26/09/2022 20:57:56156200,37.9664,26.108,27.2304,20.4472,126.478355,814,65535,65535
884,26/09/2022 20:58:02115400,38.064,24.4488,26.6936,20.374,70.935155,813,65535,65535
885,26/09/2022 20:58:03145000,37.9176,24.2048,26.3764,20.3496,66.306555,812,65535,65535
886,26/09/2022 20:58:04143400,38.064,24.034,26.2544,20.3984,67.232275,812,65535,65535
887,26/09/2022 20:58:05141800,37.9664,23.79,26.0104,20.3984,66.306555,813,65535,65535
888,26/09/2022 20:58:06155800,38.0152,23.7412,25.8884,20.3984,66.306555,814,65535,65535
889,26/09/2022 20:58:07154200,37.9176,23.546,25.742,20.3984,63.529395,813,65535,65535
890,26/09/2022 20:58:08152600,37.8932,23.302,25.62,20.3984,66.306555,813,65535,65535
891,26/09/2022 20:58:09151000,37.7956,23.1312,25.5468,20.3984,68.157995,814,65535,65535
892,26/09/2022 20:58:10149400,37.82,23.1312,25.4248,20.3984,68.157995,810,65535,65535
893,26/09/2022 20:58:11147800,37.9176,22.9116,25.4004,20.4472,67.232275,805,65535,65535
894,26/09/2022 20:58:12130600,37.9176,22.8628,25.376,20.3496,65.380835,808,65535,65535
895,26/09/2022 20:58:13144600,37.9176,22.692,25.132,20.3984,67.232275,808,65535,65535
896,26/09/2022 20:58:14143000,37.9176,22.4968,25.0344,20.3984,67.232275,809,65535,65535
897,26/09/2022 20:58:15141400,37.8444,22.57,25.0588,20.4472,67.232275,809,65535,65535
898,26/09/2022 20:58:16155400,37.82,22.4724,25.0344,20.4472,66.306555,809,65535,65535
899,26/09/2022 20:58:17153800,37.9176,22.5456,24.9124,20.3984,67.232275,808,65535,65535
900,26/09/2022 20:58:18152200,37.8444,22.2528,24.8636,20.374,68.157995,814,65535,65535
901,26/09/2022 20:58:19150600,37.8444,22.326,24.8636,20.3496,66.306555,818,65535,65535
902,26/09/2022 20:58:20149000,37.82,22.3504,24.8636,20.3496,66.306555,818,65535,65535
903,26/09/2022 20:58:21178600,37.9176,22.2528,24.8392,20.3984,67.232275,814,65535,65535
904,26/09/2022 20:58:22130200,37.7468,22.1796,24.7904,20.4472,66.306555,815,65535,65535
905,26/09/2022 20:58:23144200,37.7468,22.1308,24.7416,20.3984,67.232275,810,65535,65535
906,26/09/2022 20:58:24158200,37.82,22.1796,24.7904,20.3984,66.306555,810,65535,65535
907,26/09/2022 20:58:25141000,37.7956,22.1796,24.7416,20.4472,68.157995,809,65535,65535
908,26/09/2022 20:58:26155000,37.7468,22.1308,24.7416,20.3496,67.232275,810,65535,65535
909,26/09/2022 20:58:27231400,37.7224,22.1796,24.7416,20.3496,66.306555,808,65535,65535
910,26/09/2022 20:58:28136200,37.7468,22.1308,24.7416,20.4716,66.306555,809,65535,65535
911,26/09/2022 20:58:29150200,37.7468,22.1796,24.5952,20.496,62.603675,810,65535,65535
912,26/09/2022 20:58:30148600,37.7468,22.1064,24.6196,20.3984,63.529395,812,65535,65535
913,26/09/2022 20:58:31147000,37.82,22.1796,24.7172,20.4472,65.380835,813,65535,65535
914,26/09/2022 20:58:32207800,37.7224,22.1308,24.5952,20.374,67.232275,814,65535,65535
915,26/09/2022 20:58:33159400,37.698,22.1308,24.5952,20.3496,65.380835,812,65535,65535
916,26/09/2022 20:58:34142200,37.7468,22.1796,24.5952,20.3496,65.380835,810,65535,65535
917,26/09/2022 20:58:35156200,37.6248,22.0088,24.5952,20.4472,65.380835,812,65535,65535
918,26/09/2022 20:58:36154600,37.7224,22.0088,24.5464,20.3984,66.306555,810,65535,65535
919,26/09/2022 20:58:37153000,37.7224,22.0088,24.5708,20.3984,68.157995,812,65535,65535
920,26/09/2022 20:58:38151400,37.82,21.96,24.5952,20.3984,66.306555,813,65535,65535
921,26/09/2022 20:58:39149800,37.7468,21.9112,24.5708,20.496,66.306555,812,65535,65535
922,26/09/2022 20:58:45889000,37.5516,22.4724,23.668,20.3984,10.763355,812,65535,65535
923,26/09/2022 20:58:46903000,37.576,22.448,23.4972,20.4472,10.763355,812,65535,65535
924,26/09/2022 20:58:47901400,37.576,22.0088,23.1556,20.4716,9.837635,812,65535,65535
925,26/09/2022 20:58:48899800,37.6004,21.716,23.058,20.4472,11.689075,814,65535,65535
926,26/09/2022 20:58:49913800,37.6736,21.5208,22.8384,20.3984,11.689075,814,65535,65535
927,26/09/2022 20:58:50912200,37.6004,21.3744,22.57,20.3984,12.614795,815,65535,65535
928,26/09/2022 20:58:51926200,37.576,21.3988,22.4724,20.3984,12.614795,817,65535,65535
929,26/09/2022 20:58:52924600,37.698,21.4964,22.326,20.496,11.689075,819,65535,65535
930,26/09/2022 20:58:53923000,37.6736,21.6184,22.1308,20.3984,12.614795,817,65535,65535
931,26/09/2022 20:58:54905800,37.6736,21.6184,22.082,20.374,11.689075,817,65535,65535
932,26/09/2022 20:58:55904200,37.6004,21.6184,22.0088,20.4472,11.689075,814,65535,65535
933,26/09/2022 20:58:56902600,37.6736,21.6184,21.96,20.4472,7.986195,815,65535,65535
934,26/09/2022 20:58:57916600,37.698,21.6428,21.7648,20.4472,10.763355,813,65535,65535
935,26/09/2022 20:58:58915000,37.6248,21.594,21.7648,20.2764,10.763355,813,65535,65535
936,26/09/2022 20:58:59913400,37.7224,21.5452,21.6672,20.5448,10.763355,812,65535,65535
937,26/09/2022 20:59:00911800,37.698,21.4964,21.6428,20.5448,9.837635,810,65535,65535
938,26/09/2022 20:59:01894600,37.698,21.4964,21.594,20.4472,10.763355,814,65535,65535
939,26/09/2022 20:59:02908600,37.698,21.5208,21.4476,20.4716,9.837635,812,65535,65535
940,26/09/2022 20:59:03907000,37.576,21.4964,21.5208,20.3984,10.763355,809,65535,65535
941,26/09/2022 20:59:04889800,37.6004,21.4964,21.4476,20.3984,10.763355,809,65535,65535
942,26/09/2022 20:59:05919400,37.576,21.4964,21.3256,20.3984,10.763355,809,65535,65535
943,26/09/2022 20:59:06917800,37.5516,21.3988,21.3744,20.3984,11.689075,810,65535,65535
944,26/09/2022 20:59:07916200,37.6004,21.2768,21.3012,20.3984,10.763355,808,65535,65535
945,26/09/2022 20:59:08914600,37.576,21.2036,21.3012,20.4472,11.689075,807,65535,65535
946,26/09/2022 20:59:09897400,37.576,21.2036,21.3012,20.4472,11.689075,803,65535,65535
947,26/09/2022 20:59:10895800,37.5516,21.1792,21.2768,20.374,12.614795,805,65535,65535
948,26/09/2022 20:59:11909800,37.576,21.0328,21.1792,20.496,11.689075,809,65535,65535
949,26/09/2022 20:59:12970600,37.5516,21.0084,21.1304,20.4716,10.763355,810,65535,65535
950,26/09/2022 20:59:13922200,37.576,20.9108,21.1548,20.4716,11.689075,810,65535,65535
951,26/09/2022 20:59:14920600,37.5516,20.8376,21.0816,20.3984,10.763355,812,65535,65535
952,26/09/2022 20:59:15903400,37.5516,20.8864,21.1304,20.496,9.837635,813,65535,65535
953,26/09/2022 20:59:16917400,37.454,20.7644,21.1304,20.5448,12.614795,780,65535,65535
954,26/09/2022 20:59:17915800,37.5516,20.6912,21.1304,20.4716,9.837635,635,65535,65535
955,26/09/2022 20:59:18914200,37.5028,20.6912,21.1548,20.3984,10.763355,510,65535,65535
956,26/09/2022 20:59:19928200,37.576,20.6668,21.1792,20.374,10.763355,436,65535,65535
957,26/09/2022 20:59:20926600,37.576,20.6424,21.1792,20.3984,9.837635,395,65535,65535
