,Data,,T1,T2,T3,T4,F1,F2,Empty1,Empty2
187,26/09/2022 20:43:31170200,"38,3324","20,1056","21,7648","19,6664","15,391955",440,65535,65535,
188,26/09/2022 20:43:32168600,"38,3324","20,008","21,7404","19,6664","15,391955",443,65535,65535,
189,26/09/2022 20:43:33167000,"38,2592","20,008","21,594","19,6664","14,466235",444,65535,65535,
190,26/09/2022 20:43:34165400,"38,2592","19,9836","21,6672","19,6908","15,391955",440,65535,65535,
191,26/09/2022 20:43:35163800,"38,186","19,886","21,6428","19,6664","15,391955",441,65535,65535,
192,26/09/2022 20:43:36162200,"38,186","19,8128","21,4476","19,6664","12,614795",444,65535,65535,
193,26/09/2022 20:43:37160600,"38,064","19,886","21,5208","19,7396","14,466235",444,65535,65535,
194,26/09/2022 20:43:38174600,"38,064","19,7396","21,4476","19,7396","15,391955",443,65535,65535,
195,26/09/2022 20:43:39173000,"38,064","19,8128","21,4964","19,6664","12,614795",444,65535,65535,
196,26/09/2022 20:43:40171400,"38,0884","19,764","21,4964","19,6664","12,614795",444,65535,65535,
197,26/09/2022 20:43:41169800,"38,1372","19,8128","21,4476","19,6664","12,614795",443,65535,65535,
198,26/09/2022 20:43:42246200,"38,1372","19,7152","21,4476","19,7396","15,391955",439,65535,65535,
199,26/09/2022 20:43:43166600,"38,064","19,7152","21,3988","19,7396","15,391955",437,65535,65535,
200,26/09/2022 20:43:44165000,"38,1372","19,6908","21,4232","19,7396","14,466235",437,65535,65535,
201,26/09/2022 20:43:45163400,"38,0884","19,7396","21,3012","19,7396","16,317675",440,65535,65535,
202,26/09/2022 20:43:46161800,"38,0884","19,7396","21,3012","19,6908","14,466235",443,65535,65535,
203,26/09/2022 20:43:52464200,"37,332","19,764","21,2036","19,7396","12,614795",439,65535,65535,
204,26/09/2022 20:43:53493800,"37,4296","19,8372","21,2524","19,642","9,837635",440,65535,65535,
205,26/09/2022 20:43:54492200,"37,4784","19,8128","21,1304","19,7396","9,837635",441,65535,65535,
206,26/09/2022 20:43:55490600,"37,576","19,8128","21,0572","19,7396","7,986195",441,65535,65535,
207,26/09/2022 20:43:56489000,"37,6248","19,764","21,1304","19,7396","6,134755",444,65535,65535,
208,26/09/2022 20:43:57487400,"37,698","19,7396","21,0084","19,6908","7,060475",443,65535,65535,
209,26/09/2022 20:43:58485800,"37,7224","19,8372","20,9352","19,7396","5,209035",444,65535,65535,
210,26/09/2022 20:43:59484200,"37,7956","19,7396","20,9596","19,7396","6,134755",443,65535,65535,
211,26/09/2022 20:44:00482600,"37,8932","19,8128","20,8864","19,7396","6,134755",443,65535,65535,
212,26/09/2022 20:44:01496600,"38,0396","19,8128","20,8864","19,7396","7,986195",440,65535,65535,
213,26/09/2022 20:44:02495000,"37,9176","19,8128","20,8376","19,7396","7,986195",443,65535,65535,
214,26/09/2022 20:44:03477800,"37,942","19,764","20,8864","19,6908","7,986195",441,65535,65535,
215,26/09/2022 20:44:04491800,"37,8444","19,764","20,8864","19,6908","7,986195",439,65535,65535,
216,26/09/2022 20:44:05490200,"37,8932","19,886","20,7888","19,7396","9,837635",439,65535,65535,
217,26/09/2022 20:44:06488600,"37,7956","19,886","20,7156","19,7396","7,060475",441,65535,65535,
218,26/09/2022 20:44:07487000,"37,8444","19,8128","20,618","19,7396","7,060475",443,65535,65535,
219,26/09/2022 20:44:08485400,"37,82","19,9836","20,618","19,764","7,060475",444,65535,65535,
220,26/09/2022 20:44:09483800,"37,82","19,886","20,6668","19,7396","7,986195",443,65535,65535,
221,26/09/2022 20:44:10497800,"37,8444","19,8128","20,6668","19,7396","7,060475",444,65535,65535,
222,26/09/2022 20:44:11480600,"37,82","19,886","20,6668","19,7396","7,986195",439,65535,65535,
223,26/09/2022 20:44:12479000,"37,7956","19,764","20,6912","19,7396","6,134755",441,65535,65535,
224,26/09/2022 20:44:13477400,"37,7468","19,764","20,6668","19,7396","10,763355",443,65535,65535,
225,26/09/2022 20:44:14491400,"37,7224","19,8128","20,618","19,6664","7,986195",443,65535,65535,
226,26/09/2022 20:44:15489800,"37,7956","19,8616","20,5448","19,7396","7,986195",441,65535,65535,
227,26/09/2022 20:44:16488200,"37,7956","19,8128","20,618","19,7396","7,986195",443,65535,65535,
228,26/09/2022 20:44:17486600,"37,7956","19,764","20,618","19,6908","7,060475",437,65535,65535,
229,26/09/2022 20:44:18485000,"37,7468","19,8128","20,5692","19,7396","9,837635",439,65535,65535,
230,26/09/2022 20:44:19483400,"37,7956","19,764","20,5448","19,7396","7,986195",437,65535,65535,
231,26/09/2022 20:44:25489400,"37,4296","21,2524","22,3016","19,7884","223,678955",440,65535,65535,
232,26/09/2022 20:44:26519000,"37,2344","22,326","23,424","19,7396","231,084715",440,65535,65535,
233,26/09/2022 20:44:27517400,"37,2344","23,79","24,5952","19,7396","235,713315",441,65535,65535,
234,26/09/2022 20:44:28515800,"37,3808","24,9612","25,5468","19,6908","238,490475",437,65535,65535,
235,26/09/2022 20:44:29514200,"37,8444","25,5224","26,4008","19,7396","241,267635",443,65535,65535,
236,26/09/2022 20:44:30512600,"38,3324","26,4008","27,0596","19,6908","241,267635",439,65535,65535,
237,26/09/2022 20:44:31526600,"38,6496","27,1328","27,7916","19,7396","241,267635",440,65535,65535,
238,26/09/2022 20:44:32525000,"38,7472","27,45","28,4748","19,7396","240,341915",439,65535,65535,
239,26/09/2022 20:44:33523400,"38,8692","27,694","28,9872","19,764","238,490475",439,65535,65535,
240,26/09/2022 20:44:34521800,"38,8936","28,182","29,524","19,764","237,564755",437,65535,65535,
241,26/09/2022 20:44:35520200,"38,9912","28,5236","29,9144","19,6908","238,490475",439,65535,65535,
242,26/09/2022 20:44:36518600,"39,0156","28,8896","30,4024","19,6908","240,341915",439,65535,65535,
243,26/09/2022 20:44:37517000,"39,0156","29,0848","30,8172","19,7396","240,341915",440,65535,65535,
244,26/09/2022 20:44:38515400,"38,9912","29,5484","31,0856","19,7396","241,267635",439,65535,65535,
245,26/09/2022 20:44:39513800,"38,9668","29,5484","31,2808","19,6908","243,119075",439,65535,65535,
246,26/09/2022 20:44:40512200,"39,0156","29,9144","31,476","19,7396","242,193355",439,65535,65535,
247,26/09/2022 20:44:41526200,"39,0156","30,012","31,7444","19,7396","242,193355",440,65535,65535,
248,26/09/2022 20:44:42524600,"38,9912","30,1828","31,9396","19,7396","241,267635",441,65535,65535,
249,26/09/2022 20:44:43507400,"39,0156","30,1828","32,1104","19,6908","240,341915",440,65535,65535,
250,26/09/2022 20:44:44521400,"39,0156","30,2072","32,1836","19,6908","240,341915",441,65535,65535,
251,26/09/2022 20:44:45519800,"39,0156","30,622","32,2812","19,764","241,267635",441,65535,65535,
252,26/09/2022 20:44:46518200,"39,0156","30,622","32,4032","19,7396","242,193355",441,65535,65535,
253,26/09/2022 20:44:47516600,"39,0156","30,3292","32,574","19,7396","241,267635",445,65535,65535,
254,26/09/2022 20:44:48515000,"38,9912","30,256","32,6472","19,7396","241,267635",440,65535,65535,
255,26/09/2022 20:44:49513400,"38,9912","30,2072","32,6472","19,764","241,267635",439,65535,65535,
256,26/09/2022 20:44:50511800,"38,9912","30,2072","32,7448","19,7884","240,341915",440,65535,65535,
257,26/09/2022 20:44:51510200,"38,9912","30,5732","32,8912","19,7884","241,267635",439,65535,65535,
258,26/09/2022 20:44:52524200,"38,8936","30,6708","32,8668","19,7396","241,267635",439,65535,65535,
259,26/09/2022 20:44:53522600,"38,9668","30,7684","32,94","19,7396","238,490475",441,65535,65535,
260,26/09/2022 20:44:54521000,"38,8448","30,7928","32,9644","19,7396","241,267635",441,65535,65535,
261,26/09/2022 20:44:55503800,"38,8448","30,7928","32,9644","19,6664","242,193355",440,65535,65535,
262,26/09/2022 20:44:56517800,"38,7716","31,0124","32,94","19,7396","242,193355",443,65535,65535,
263,26/09/2022 20:44:57516200,"38,7716","30,866","33,062","19,7396","244,970515",439,65535,65535,
264,26/09/2022 20:44:58514600,"38,7716","30,8416","33,062","19,7396","242,193355",441,65535,65535,
265,26/09/2022 20:44:59528600,"38,7472","30,7928","33,1108","19,7396","241,267635",445,65535,65535,
266,26/09/2022 20:45:00527000,"38,796","30,6708","33,062","19,764","241,267635",445,65535,65535,
267,26/09/2022 20:45:01509800,"38,8936","30,7928","33,062","19,7396","242,193355",445,65535,65535,
268,26/09/2022 20:45:02523800,"38,8936","30,6464","33,0864","19,8616","243,119075",443,65535,65535,
269,26/09/2022 20:45:03522200,"38,9668","31,11","33,0864","19,764","241,267635",440,65535,65535,
270,26/09/2022 20:45:04520600,"39,0156","31,1344","33,2328","19,7396","241,267635",437,65535,65535,
271,26/09/2022 20:45:05519000,"39,0156","31,11","33,2084","19,7396","240,341915",440,65535,65535,
272,26/09/2022 20:45:06517400,"39,0156","30,7928","33,2328","19,7396","240,341915",441,65535,65535,
273,26/09/2022 20:45:07515800,"39,0156","30,5488","33,2328","19,7396","238,490475",443,65535,65535,
274,26/09/2022 20:45:08514200,"38,9912","30,7928","33,2328","19,7396","238,490475",440,65535,65535,
275,26/09/2022 20:45:09512600,"39,04","30,6708","33,2328","19,8372","240,341915",440,65535,65535,
276,26/09/2022 20:45:10526600,"39,0156","30,5488","33,306","19,7396","241,267635",503,65535,65535,
277,26/09/2022 20:45:11525000,"39,04","30,5488","33,306","19,764","241,267635",687,65535,65535,
278,26/09/2022 20:45:12523400,"39,04","30,5732","32,5984","19,7396","241,267635",829,65535,65535,
279,26/09/2022 20:45:13521800,"39,04","30,134","31,9152","19,6664","240,341915",906,65535,65535,
280,26/09/2022 20:45:14520200,"39,1376","29,4996","31,1832","19,6664","241,267635",943,65535,65535,
281,26/09/2022 20:45:15518600,"39,162","29,3532","30,622","19,7396","241,267635",966,65535,65535,
282,26/09/2022 20:45:16517000,"39,1376","29,0848","30,2316","19,7396","242,193355",978,65535,65535,
283,26/09/2022 20:45:17515400,"39,1376","28,7432","29,89","19,6664","241,267635",982,65535,65535,
284,26/09/2022 20:45:18529400,"39,162","28,6456","29,7436","19,7396","241,267635",983,65535,65535,
285,26/09/2022 20:45:19527800,"39,2596","28,3772","29,4996","19,7396","244,970515",984,65535,65535,
286,26/09/2022 20:45:20526200,"39,2108","28,3528","29,5484","19,7396","242,193355",982,65535,65535,
287,26/09/2022 20:45:21524600,"39,162","28,4992","29,3288","19,6908","242,193355",982,65535,65535,
288,26/09/2022 20:45:22523000,"39,1376","28,2796","29,3044","19,7396","241,267635",986,65535,65535,
289,26/09/2022 20:45:23521400,"39,162","28,182","29,2068","19,7396","242,193355",987,65535,65535,
290,26/09/2022 20:45:24519800,"39,2108","27,938","29,1824","19,7396","242,193355",984,65535,65535,
291,26/09/2022 20:45:25518200,"39,162","27,9136","29,2068","19,6664","241,267635",986,65535,65535,
292,26/09/2022 20:45:26516600,"39,1376","27,7916","29,1824","19,7396","243,119075",989,65535,65535,
293,26/09/2022 20:45:27515000,"39,1376","27,694","29,1092","19,7396","241,267635",992,65535,65535,
294,26/09/2022 20:45:28513400,"39,1376","27,694","28,9872","19,7396","238,490475",993,65535,65535,
295,26/09/2022 20:45:29511800,"39,0888","27,7184","28,9872","19,7396","241,267635",989,65535,65535,
296,26/09/2022 20:45:30525800,"39,04","27,5476","28,914","19,7396","241,267635",987,65535,65535,
297,26/09/2022 20:45:31524200,"38,9668","27,4012","28,9872","19,7396","240,341915",987,65535,65535,
298,26/09/2022 20:45:32522600,"39,0888","27,6696","28,914","19,6908","240,341915",988,65535,65535,
299,26/09/2022 20:45:33521000,"39,0156","27,7184","28,914","19,6908","241,267635",988,65535,65535,
300,26/09/2022 20:45:34519400,"38,8936","27,7184","28,914","19,764","238,490475",991,65535,65535,
301,26/09/2022 20:45:35517800,"39,04","27,816","28,8652","19,6664","238,490475",991,65535,65535,
302,26/09/2022 20:45:36516200,"38,9912","27,9136","28,8408","19,642","245,896235",992,65535,65535,
303,26/09/2022 20:45:37514600,"38,9912","28,0112","28,8408","19,6664","242,193355",988,65535,65535,
304,26/09/2022 20:45:38513000,"39,0156","27,7916","28,8164","19,6664","242,193355",988,65535,65535,
305,26/09/2022 20:45:39527000,"39,04","27,3524","28,8408","19,6664","241,267635",988,65535,65535,
306,26/09/2022 20:45:40525400,"39,0888","27,45","28,8408","19,6664","242,193355",986,65535,65535,
307,26/09/2022 20:45:41523800,"39,1132","28,182","28,8408","19,6664","240,341915",986,65535,65535,
308,26/09/2022 20:45:42522200,"39,0888","28,06","28,8164","19,6908","242,193355",987,65535,65535,
309,26/09/2022 20:45:43520600,"39,1376","28,06","28,8408","19,6664","241,267635",986,65535,65535,
310,26/09/2022 20:45:44503400,"39,1376","28,0112","28,8652","19,6664","241,267635",988,65535,65535,
311,26/09/2022 20:45:45517400,"39,1132","28,0356","28,8408","19,6908","241,267635",989,65535,65535,
312,26/09/2022 20:45:46515800,"39,1376","28,0112","28,8408","19,6664","238,490475",989,65535,65535,
313,26/09/2022 20:45:47514200,"39,2108","27,694","28,8408","19,6176","241,267635",987,65535,65535,
314,26/09/2022 20:45:48528200,"39,162","27,5476","28,8408","19,6664","241,267635",986,65535,65535,
315,26/09/2022 20:45:49526600,"39,2108","27,572","28,8408","19,6664","242,193355",988,65535,65535,
316,26/09/2022 20:45:50525000,"39,1376","27,694","28,8408","19,6664","241,267635",991,65535,65535,
317,26/09/2022 20:45:51523400,"39,1376","27,7184","28,8408","19,6664","241,267635",991,65535,65535,
318,26/09/2022 20:45:52521800,"39,2108","28,0112","28,8408","19,6664","243,119075",988,65535,65535,
319,26/09/2022 20:45:53520200,"39,2108","27,938","28,8408","19,6908","242,193355",987,65535,65535,
320,26/09/2022 20:45:54518600,"39,1376","27,9136","28,8164","19,6664","242,193355",987,65535,65535,
321,26/09/2022 20:45:55517000,"39,1132","27,4744","28,8652","19,6908","241,267635",986,65535,65535,
322,26/09/2022 20:45:56515400,"39,1376","27,8892","28,8652","19,642","236,639035",988,65535,65535,
323,26/09/2022 20:45:57529400,"39,04","28,06","28,8652","19,6908","238,490475",988,65535,65535,
324,26/09/2022 20:45:58527800,"39,0888","27,938","28,8408","19,6664","240,341915",989,65535,65535,
325,26/09/2022 20:45:59526200,"39,04","27,694","28,8408","19,7396","241,267635",988,65535,65535,
326,26/09/2022 20:46:00509000,"39,0156","27,5964","28,8164","19,6664","240,341915",986,65535,65535,
327,26/09/2022 20:46:01523000,"39,0156","27,45","28,8408","19,6908","240,341915",986,65535,65535,
328,26/09/2022 20:46:02521400,"38,8936","27,6696","28,8652","19,7396","240,341915",984,65535,65535,
329,26/09/2022 20:46:03519800,"38,8448","27,45","28,8164","19,6664","241,267635",987,65535,65535,
330,26/09/2022 20:46:04518200,"38,8936","27,45","28,8164","19,6664","243,119075",987,65535,65535,
331,26/09/2022 20:46:05516600,"38,8936","27,45","28,8164","19,7396","242,193355",984,65535,65535,
332,26/09/2022 20:46:06515000,"38,8448","27,5476","28,8164","19,7396","241,267635",983,65535,65535,
333,26/09/2022 20:46:07529000,"38,796","27,694","28,8164","19,6908","241,267635",984,65535,65535,
334,26/09/2022 20:46:08527400,"38,8448","27,6696","28,6456","19,6908","241,267635",988,65535,65535,
335,26/09/2022 20:46:09525800,"38,7716","27,4012","28,6456","19,7396","241,267635",988,65535,65535,
336,26/09/2022 20:46:16077800,"38,8692","27,9136","28,6456","19,7396","233,861875",986,65535,65535,
337,26/09/2022 20:46:17107400,"38,8448","27,7672","28,6456","19,886","232,936155",984,65535,65535,
338,26/09/2022 20:46:18105800,"38,7472","27,8404","28,6456","19,8372","233,861875",983,65535,65535,
339,26/09/2022 20:46:19119800,"38,7716","27,5964","28,6456","19,886","233,861875",987,65535,65535,
340,26/09/2022 20:46:20102600,"38,7472","27,8404","28,5968","19,764","235,713315",988,65535,65535,
341,26/09/2022 20:46:21101000,"38,7472","27,938","28,6212","19,764","233,861875",984,65535,65535,
342,26/09/2022 20:46:29883800,"38,7472","27,9136","28,2796","19,8616","208,867435",986,65535,65535,
343,26/09/2022 20:46:30897800,"38,7472","27,9136","28,3772","19,8616","209,793155",986,65535,65535,
344,26/09/2022 20:46:31896200,"38,7472","27,694","28,2064","19,886","207,941715",987,65535,65535,
345,26/09/2022 20:46:32894600,"38,7472","27,6452","28,3284","19,8616","209,793155",987,65535,65535,
346,26/09/2022 20:46:33908600,"38,7472","27,7672","28,1576","19,886","209,793155",987,65535,65535,
347,26/09/2022 20:46:34907000,"38,7472","27,8892","28,2308","19,8616","208,867435",987,65535,65535,
348,26/09/2022 20:46:35905400,"38,7228","27,694","28,2064","19,886","208,867435",988,65535,65535,
349,26/09/2022 20:46:36903800,"38,7472","27,6696","28,1332","19,886","208,867435",989,65535,65535,
350,26/09/2022 20:46:37902200,"38,7716","27,7184","28,1576","19,7884","208,867435",987,65535,65535,
351,26/09/2022 20:46:38900600,"38,7472","27,8892","28,1332","19,8616","208,867435",988,65535,65535,
352,26/09/2022 20:46:39899000,"38,7472","27,694","28,1332","19,8616","207,941715",987,65535,65535,
353,26/09/2022 20:46:40897400,"38,674","27,7916","28,1332","19,886","209,793155",989,65535,65535,
354,26/09/2022 20:46:46934600,"38,5764","28,0112","28,0112","19,8616","196,833075",984,65535,65535,
355,26/09/2022 20:46:47948600,"38,6496","28,0356","28,0112","19,8616","194,981635",989,65535,65535,
356,26/09/2022 20:46:48947000,"38,674","27,7672","28,0356","19,8616","195,907355",988,65535,65535,
357,26/09/2022 20:46:49961000,"38,6252","27,694","27,938","19,9104","195,907355",988,65535,65535,
358,26/09/2022 20:46:50959400,"38,6496","27,7916","27,9868","19,9104","195,907355",987,65535,65535,
359,26/09/2022 20:46:51957800,"38,7228","27,9136","27,938","19,8372","195,907355",988,65535,65535,
360,26/09/2022 20:46:52956200,"38,7228","27,938","27,8892","19,886","198,684515",989,65535,65535,
361,26/09/2022 20:46:53954600,"38,7472","28,06","27,938","19,9104","195,907355",989,65535,65535,
362,26/09/2022 20:46:54953000,"38,674","28,06","27,816","19,9104","196,833075",988,65535,65535,
363,26/09/2022 20:46:55951400,"38,6496","28,06","27,938","19,886","195,907355",987,65535,65535,
364,26/09/2022 20:46:56949800,"38,6496","28,0112","27,938","19,9104","195,907355",986,65535,65535,
365,26/09/2022 20:46:57963800,"38,6496","27,694","27,938","19,9592","196,833075",988,65535,65535,
366,26/09/2022 20:46:58962200,"38,6496","27,6696","27,8648","19,9104","194,981635",988,65535,65535,
367,26/09/2022 20:46:59960600,"38,6252","27,8892","27,8648","19,9104","194,981635",989,65535,65535,
368,26/09/2022 20:47:00959000,"38,552","27,938","27,816","19,886","194,981635",989,65535,65535,
